AddressLine,Suburb,PostCode,PropertyType,BuildingSize,EER,BedRooms,Bathroosm,Parking,BlockSize,AgencyName,ListingDate,ContractDate,TransferDate,Purpose,UV_Value,TranserAmount
15 Banjo Paterson Avenue,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,595.0,N/A,,2022-07-29T00:00:00,2022-09-27,SINGLE RESIDENTIAL DWELLING,,1535000.0
17 Olive Cotton View,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,350.0,N/A,,2022-08-22T00:00:00,2022-09-27,SINGLE RESIDENTIAL DWELLING,,325000.0
249 Sculthorpe Avenue,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,244.0,N/A,,2021-11-08T00:00:00,2022-09-27,SINGLE RESIDENTIAL DWELLING,,445000.0
14 Temple Terrace,Denman Prospect,2611,HOUSE,323,6,5,3,2,787.0,Boris Property,2022-05-31T00:00:00,2022-07-20T00:00:00,2022-09-23,SINGLE RESIDENTIAL DWELLING,840000.0,2250000.0
5/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2021-02-12T00:00:00,2022-09-23,MULTIPLE UNIT DWELLING,,639900.0
8/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2020-10-16T00:00:00,2022-09-23,MULTIPLE UNIT DWELLING,,629900.0
30 Argus Street,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,626.0,N/A,,2022-07-20T00:00:00,2022-09-21,SINGLE RESIDENTIAL DWELLING,,180000.0
245 Sculthorpe Avenue,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,232.0,N/A,,2021-10-19T00:00:00,2022-09-21,SINGLE RESIDENTIAL DWELLING,,440000.0
7 Ulysses Circuit,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,442.0,N/A,,2022-07-02T00:00:00,2022-09-21,SINGLE RESIDENTIAL DWELLING,,1100000.0
11 Willesee Rise,Coombs,2611,LAND,,0,0,0,0,845.0,Luton Properties Manuka,2016-03-15T00:00:00,2016-04-21T00:00:00,2022-09-21,SINGLE RESIDENTIAL DWELLING,467000.0,520000.0
8D Harold White Avenue,Coombs,2611,TOWNHOUSE,123,6,3,2,2,,My Morris,2022-07-07T00:00:00,2022-09-21T00:00:00,,,95900.0,750000.0
3 Chipp Street,Coombs,2611,HOUSE,340,4,5,4,4,820.0,Impact Properties Canberra,2022-06-24T00:00:00,2022-07-21T00:00:00,2022-09-20,SINGLE RESIDENTIAL DWELLING,705000.0,1600000.0
4 Bill Leng Street,Coombs,2611,HOUSE,,4.5,4,2,2,341.0,HIVE Property,2022-06-23T00:00:00,2022-07-06T00:00:00,2022-09-20,SINGLE RESIDENTIAL DWELLING,511000.0,1049000.0
8 Arkwookerum Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,476.0,N/A,,2022-04-26T00:00:00,2022-09-19,SINGLE RESIDENTIAL DWELLING,,3930.0
83/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-09-19,MULTIPLE UNIT DWELLING,,402900.0
7 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,300.0,N/A,,2021-09-14T00:00:00,2022-09-19,SINGLE RESIDENTIAL DWELLING,,475000.0
81/1 Dunphy Street,Wright,2611,APARTMENT,,6,3,2,2,,Hayman Partners,2022-08-25T00:00:00,2022-09-18T00:00:00,,,53900.0,736000.0
33/1 Calaby Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,4081.0,N/A,,2019-06-20T00:00:00,2022-09-16,MULTIPLE UNIT DWELLING,,479900.0
12 Maggie Scott Terrace,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,250.0,N/A,,2022-03-16T00:00:00,2022-09-16,SINGLE RESIDENTIAL DWELLING,,500000.0
2 Max Jacobs Avenue,Wright,2611,TOWNHOUSE,106,6,2,2,1,,Hayman Partners,2022-08-18T00:00:00,2022-09-15T00:00:00,,,1200000.0,640000.0
38 Vellacott Street,Denman Prospect,2611,HOUSE,0,5,3,2,2,401.0,Luxe Residential Canberra,2022-05-18T00:00:00,2022-07-13T00:00:00,2022-09-14,SINGLE RESIDENTIAL DWELLING,562000.0,1420000.0
14/41 Pearlman Street,Coombs,2611,TOWNHOUSE,131,6,3,2,2,8837.0,Luton Properties Weston Creek and Molonglo Valley,2022-06-09T00:00:00,2022-07-29T00:00:00,2022-09-14,MULTIPLE UNIT DWELLING,,753000.0
18/2 Serventy Street,Wright,2611,APARTMENT,75,6,1,1,1,,Blackshaw Gungahlin,2022-09-08T00:00:00,2022-09-14T00:00:00,,,53900.0,405000.0
213/24 Philip Hodgins Street,Wright,2611,UNIT,,6,2,2,2,,Blackshaw Woden,2022-07-14T00:00:00,2022-09-13T00:00:00,,,45900.0,555000.0
30 Batterham Crescent,Denman Prospect,2611,HOUSE,,6,4,3,2,540.0,Belle Property Canberra,2022-05-12T00:00:00,2022-05-27T00:00:00,2022-09-13,SINGLE RESIDENTIAL DWELLING,705000.0,1815000.0
71/41 Philip Hodgins Street,Wright,2611,TOWNHOUSE,101,6,2,2,2,17935.0,Hayman Partners,2022-06-30T00:00:00,2022-07-15T00:00:00,2022-09-13,MULTIPLE UNIT DWELLING,40320.0,680000.0
47/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-07-29T00:00:00,2022-09-13,MULTIPLE UNIT DWELLING,,580000.0
16 McCusker Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,346.0,N/A,,2022-07-19T00:00:00,2022-09-13,SINGLE RESIDENTIAL DWELLING,,1220000.0
1/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2020-08-06T00:00:00,2022-09-13,MULTIPLE UNIT DWELLING,,639900.0
7/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2020-10-30T00:00:00,2022-09-12,MULTIPLE UNIT DWELLING,,629900.0
14 Hazel Hawke Avenue,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,154.0,N/A,,2022-06-23T00:00:00,2022-09-12,SINGLE RESIDENTIAL DWELLING,,400000.0
76 Churcher Crescent,Whitlam,2611,LAND,,,0,0,0,510.0,HIVE Property,2022-04-13T00:00:00,2022-06-17T00:00:00,2022-09-12,SINGLE RESIDENTIAL DWELLING,,890000.0
4/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2021-02-11T00:00:00,2022-09-09,MULTIPLE UNIT DWELLING,,639900.0
130/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-04T00:00:00,2022-09-09,MULTIPLE UNIT DWELLING,,549900.0
22 Keith Bain Crest,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,150.0,N/A,,2021-10-15T00:00:00,2022-09-08,SINGLE RESIDENTIAL DWELLING,,285000.0
14 Maggie Scott Terrace,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,250.0,N/A,,2022-07-05T00:00:00,2022-09-08,SINGLE RESIDENTIAL DWELLING,,550000.0
8 Keith Bain Crest,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,300.0,N/A,,2022-01-14T00:00:00,2022-09-08,SINGLE RESIDENTIAL DWELLING,,545762.0
9/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2020-12-24T00:00:00,2022-09-08,MULTIPLE UNIT DWELLING,,639900.0
133/41 Philip Hodgins Street,Wright,2611,APARTMENT,,6,2,2,1,,Blewitt Properties,2022-06-29T00:00:00,2022-09-07T00:00:00,,,40320.0,445000.0
2/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2020-12-11T00:00:00,2022-09-07,MULTIPLE UNIT DWELLING,,617302.0
10/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2020-09-03T00:00:00,2022-09-07,MULTIPLE UNIT DWELLING,,639900.0
29/2 Newchurch Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,9759.0,N/A,,2022-07-04T00:00:00,2022-09-07,MULTIPLE UNIT DWELLING,,415000.0
52/41 Philip Hodgins Street,Wright,2611,HOUSE,127,6,3,2,2,17935.0,The Property Collective,2022-06-16T00:00:00,2022-06-30T00:00:00,2022-09-06,MULTIPLE UNIT DWELLING,40320.0,752767.0
24 Ulysses Circuit,Wright,2611,HOUSE,,6,5,3,2,450.0,Blackshaw Manuka,2022-06-10T00:00:00,2022-07-15T00:00:00,2022-09-06,SINGLE RESIDENTIAL DWELLING,593000.0,1650000.0
5 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,250.0,N/A,,2022-02-02T00:00:00,2022-09-05,SINGLE RESIDENTIAL DWELLING,,400000.0
81/2 Newchurch Street,Coombs,2611,APARTMENT,74,6,2,2,2,9759.0,Belle Property Canberra,2022-06-23T00:00:00,2022-07-19T00:00:00,2022-09-05,MULTIPLE UNIT DWELLING,62320.0,560000.0
93/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-04T00:00:00,2022-09-05,MULTIPLE UNIT DWELLING,,526900.0
2 Keith Bain Crest,Whitlam,2611,HOUSE,,6,4,2,2,289.0,Confidence Real Estate ,2022-09-01T00:00:00,2022-09-01T00:00:00,,,,1103000.0
76A/25 McMichael Terrace,Denman Prospect,2611,TOWNHOUSE,141,6,3,2,2,,4 Leaf Property Group,2022-06-30T00:00:00,2022-09-01T00:00:00,,,,750000.0
4 Keith Bain Crest,Whitlam,2611,HOUSE,,6,3,2,2,,Confidence Real Estate ,2021-10-08T00:00:00,2022-09-01T00:00:00,,,,820000.0
8 Wishart Crescent,Denman Prospect,2611,HOUSE,,5,5,4,3,540.0,Luton Properties Gungahlin,2022-06-08T00:00:00,2022-07-02T00:00:00,2022-08-31,SINGLE RESIDENTIAL DWELLING,720000.0,1985000.0
77/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-13T00:00:00,2022-08-29,MULTIPLE UNIT DWELLING,,309900.0
64/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-16T00:00:00,2022-08-29,MULTIPLE UNIT DWELLING,,328500.0
13 Laurel Martyn View,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,672.0,N/A,,2022-03-23T00:00:00,2022-08-29,SINGLE RESIDENTIAL DWELLING,,500000.0
32 Laurel Martyn View,Whitlam,2611,LAND,,,0,0,0,638.0,Carter and Co Agents,2022-05-11T00:00:00,2022-06-10T00:00:00,2022-08-26,SINGLE RESIDENTIAL DWELLING,,875000.0
53/566 Cotter Road,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,2032.0,N/A,,2022-06-24T00:00:00,2022-08-26,MULTIPLE UNIT DWELLING,,430000.0
32/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-31T00:00:00,2022-08-26,MULTIPLE UNIT DWELLING,,360900.0
6/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2020-12-22T00:00:00,2022-08-26,MULTIPLE UNIT DWELLING,,639900.0
1 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,295.0,N/A,,2021-11-04T00:00:00,2022-08-25,SINGLE RESIDENTIAL DWELLING,,470000.0
26 Chipp Street,Coombs,2611,HOUSE,208,6,4,2,2,506.0,Bastion Property Group,2022-04-28T00:00:00,2022-06-14T00:00:00,2022-08-25,SINGLE RESIDENTIAL DWELLING,439000.0,1550000.0
3/566 Cotter Road,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,2032.0,N/A,,2022-06-29T00:00:00,2022-08-25,MULTIPLE UNIT DWELLING,,695000.0
241 Sculthorpe Avenue,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,223.0,N/A,,2021-12-13T00:00:00,2022-08-24,SINGLE RESIDENTIAL DWELLING,,425000.0
11 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,250.0,N/A,,2021-08-06T00:00:00,2022-08-24,SINGLE RESIDENTIAL DWELLING,,400000.0
27/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-02-25T00:00:00,2022-08-24,MULTIPLE UNIT DWELLING,,449900.0
20/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-09T00:00:00,2022-08-24,MULTIPLE UNIT DWELLING,,330000.0
245 John Gorton Drive,Wright,2611,TOWNHOUSE,196,6,4,3,2,,Blackshaw Weston Creek & Molonglo,2022-07-19T00:00:00,2022-08-24T00:00:00,,,2400000.0,975000.0
65/96 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,7736.0,N/A,,2019-01-07T00:00:00,2022-08-24,MULTIPLE UNIT DWELLING,,565900.0
4/41 Arthur Blakeley Way,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,8437.0,N/A,,2022-07-09T00:00:00,2022-08-24,MULTIPLE UNIT DWELLING,,815000.0
43 Peter Cullen Way,Wright,2611,HOUSE,183,6,4,2,2,405.0,HIVE Property,2022-06-02T00:00:00,2022-06-24T00:00:00,2022-08-24,SINGLE RESIDENTIAL DWELLING,545000.0,1350000.0
35 Tahourdin Vista,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,583.0,N/A,,2022-06-08T00:00:00,2022-08-22,SINGLE RESIDENTIAL DWELLING,,635000.0
18 Maggie Scott Terrace,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,300.0,N/A,,2022-02-23T00:00:00,2022-08-22,SINGLE RESIDENTIAL DWELLING,,549000.0
50/124 John Gorton Drive,Coombs,2611,TOWNHOUSE,,6,3,2,2,,Blackshaw Manuka,2022-07-28T00:00:00,2022-08-21T00:00:00,,,69978.0,735000.0
17 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,450.0,N/A,,2021-06-30T00:00:00,2022-08-19,SINGLE RESIDENTIAL DWELLING,,620000.0
6 Croll Street,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,450.0,N/A,,2022-05-26T00:00:00,2022-08-19,SINGLE RESIDENTIAL DWELLING,,350000.0
27/1 Arthur Blakeley Way,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,13183.0,N/A,,2016-06-01T00:00:00,2022-08-19,MULTIPLE UNIT DWELLING,,450000.0
115/2 Newchurch Street,Coombs,2611,APARTMENT,74,6,2,2,2,9759.0,McCann Properties,2022-06-08T00:00:00,2022-07-05T00:00:00,2022-08-19,MULTIPLE UNIT DWELLING,62320.0,576000.0
3/56 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9364.0,N/A,,2021-02-16T00:00:00,2022-08-19,MULTIPLE UNIT DWELLING,,639900.0
13 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,300.0,N/A,,2021-08-16T00:00:00,2022-08-19,SINGLE RESIDENTIAL DWELLING,,475000.0
161/41 Philip Hodgins Street,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,17935.0,N/A,,2022-06-23T00:00:00,2022-08-19,MULTIPLE UNIT DWELLING,,535000.0
28/2 Newchurch Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,9759.0,N/A,,2022-07-07T00:00:00,2022-08-18,MULTIPLE UNIT DWELLING,,380000.0
123/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-08-18,MULTIPLE UNIT DWELLING,,531000.0
64A McMichael Terrace,Denman Prospect,2611,TOWNHOUSE,144,6,3,3,2,,Belle Property Canberra,2022-07-21T00:00:00,2022-08-18T00:00:00,,,111800.0,750000.0
10 Malcolm Cole Terrace,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,358.0,N/A,,2022-06-24T00:00:00,2022-08-17,SINGLE RESIDENTIAL DWELLING,,710000.0
11 Willesee Rise,Coombs,2611,HOUSE,253,6,4,2,2,845.0,Hayman Partners,2022-02-24T00:00:00,2022-05-27T00:00:00,2022-08-17,SINGLE RESIDENTIAL DWELLING,535000.0,2010000.0
118/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-22T00:00:00,2022-08-16,MULTIPLE UNIT DWELLING,,525900.0
133/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-08-16,MULTIPLE UNIT DWELLING,,536900.0
9 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,250.0,N/A,,2021-09-06T00:00:00,2022-08-16,SINGLE RESIDENTIAL DWELLING,,400000.0
105/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-04T00:00:00,2022-08-16,MULTIPLE UNIT DWELLING,,536900.0
3 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,250.0,N/A,,2021-08-16T00:00:00,2022-08-15,SINGLE RESIDENTIAL DWELLING,,400000.0
57/20 Gifford Street,Coombs,2611,APARTMENT,130,6,4,3,2,,Hayman Partners,2022-06-23T00:00:00,2022-08-12T00:00:00,,,,815000.0
46 Arthur Blakeley Way,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,200.0,N/A,,2022-06-16T00:00:00,2022-08-12,SINGLE RESIDENTIAL DWELLING,,859000.0
68/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-11-01T00:00:00,2022-08-12,MULTIPLE UNIT DWELLING,,409900.0
221/30 Philip Hodgins Street,Wright,2611,APARTMENT,78,6,2,2,1,,Civium Property Group - Residential,2022-07-21T00:00:00,2022-08-12T00:00:00,,,45900.0,496000.0
30/1 Gifford Street,Coombs,2611,TOWNHOUSE,167,5.5,3,2,2,14947.0,Luton Properties Weston Creek and Molonglo Valley,2022-06-08T00:00:00,2022-06-23T00:00:00,2022-08-12,MULTIPLE UNIT DWELLING,54316.0,810000.0
68/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-09T00:00:00,2022-08-12,MULTIPLE UNIT DWELLING,,324900.0
6 Batterham Crescent,Denman Prospect,2611,HOUSE,270,5.5,4,2,2,579.0,Independent Woden,2022-06-16T00:00:00,2022-07-10T00:00:00,2022-08-10,SINGLE RESIDENTIAL DWELLING,735000.0,1437500.0
42/2 Peter Cullen Way,Wright,2611,APARTMENT,76,6,2,2,1,,Belle Property Canberra,2022-07-21T00:00:00,2022-08-09T00:00:00,,,53856.0,585000.0
10 Chaloupka Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,655.0,N/A,,2022-05-26T00:00:00,2022-08-09,SINGLE RESIDENTIAL DWELLING,,475000.0
15 Duchesne Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,281.0,N/A,,2021-08-11T00:00:00,2022-08-09,SINGLE RESIDENTIAL DWELLING,,450000.0
112/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-07T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,399900.0
95/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-09T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,422900.0
33/1 Calaby Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,4081.0,N/A,,2022-06-29T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,702000.0
32 Shillam Chase,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,501.0,N/A,,2022-03-24T00:00:00,2022-08-08,SINGLE RESIDENTIAL DWELLING,,500000.0
109/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-30T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,525900.0
35/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-02-21T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,529900.0
97/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-08-09T00:00:00,2022-08-08,MULTIPLE UNIT DWELLING,,519900.0
11 Baas Becking Street,Whitlam,2611,HOUSE,,6,4,2,2,390.0,Confidence Real Estate ,2022-03-15T00:00:00,2022-05-20T00:00:00,2022-08-05,SINGLE RESIDENTIAL DWELLING,,1360000.0
128/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-16T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,544900.0
134/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-23T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,529900.0
13/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-05-14T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,473900.0
73/40 Philip Hodgins Street,Wright,2611,APARTMENT,,6,2,1,1,,HIVE Property,2022-07-14T00:00:00,2022-08-05T00:00:00,,,45900.0,457500.0
9/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-21T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,330900.0
104/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-02-11T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,365900.0
9/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-04-22T00:00:00,2022-08-05,MULTIPLE UNIT DWELLING,,429900.0
114/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-05-25T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,329900.0
121/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-13T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,549900.0
49/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-17T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,489900.0
49/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-10-07T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,545000.0
114/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-05-31T00:00:00,2022-08-04,MULTIPLE UNIT DWELLING,,420000.0
97 Keith Bain Crest,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,304.0,N/A,,2022-05-09T00:00:00,2022-08-03,SINGLE RESIDENTIAL DWELLING,,650000.0
30/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-10-19T00:00:00,2022-08-03,MULTIPLE UNIT DWELLING,,329900.0
30/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-11-26T00:00:00,2022-08-03,MULTIPLE UNIT DWELLING,,389900.0
69/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-12T00:00:00,2022-08-03,MULTIPLE UNIT DWELLING,,489900.0
14 Keith Bain Crest,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,150.0,N/A,,2022-03-23T00:00:00,2022-08-03,SINGLE RESIDENTIAL DWELLING,,390000.0
62/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-18T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,390000.0
87/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-31T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,360900.0
39/2 Newchurch Street,Coombs,2611,UNIT,63,6,1,1,1,9759.0,Jonny Warren Properties,2022-06-15T00:00:00,2022-07-04T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,62320.0,451000.0
34/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-26T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,505900.0
14/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-10-27T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,489900.0
10/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-03-31T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,429900.0
102/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-10-05T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,329900.0
102/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2022-04-29T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,409900.0
66/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-12-18T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,302900.0
1/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-06-30T00:00:00,2022-08-02,MULTIPLE UNIT DWELLING,,479900.0
139/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-04-06T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,600000.0
19/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2020-11-06T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,329900.0
108/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-08-09T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,489900.0
96/2 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,9199.0,N/A,,2021-07-12T00:00:00,2022-08-01,MULTIPLE UNIT DWELLING,,479900.0
